Time,transfer-volume-mean-btc-24h
2010-03-28 00:00:00+00:00,358.333333333333
2010-03-29 00:00:00+00:00,287.5
2010-03-30 00:00:00+00:00,91.6666666666667
2010-03-31 00:00:00+00:00,294.84
2010-04-01 00:00:00+00:00,127.272727272727
2010-04-02 00:00:00+00:00,200.0
2010-04-03 00:00:00+00:00,344.696
2010-04-04 00:00:00+00:00,287.478333333333
2010-04-05 00:00:00+00:00,379.899642857143
2010-04-06 00:00:00+00:00,342.733333333333
2010-04-07 00:00:00+00:00,500.285454545455
2010-04-08 00:00:00+00:00,257.395
2010-04-09 00:00:00+00:00,844.513142857143
2010-04-10 00:00:00+00:00,392.343421052632
2010-04-11 00:00:00+00:00,385.313333333333
2010-04-12 00:00:00+00:00,638.312727272727
2010-04-13 00:00:00+00:00,118.0
2010-04-14 00:00:00+00:00,149.974186046512
2010-04-15 00:00:00+00:00,1531.42297297297
2010-04-16 00:00:00+00:00,403.52125
2010-04-17 00:00:00+00:00,146.306206896552
2010-04-18 00:00:00+00:00,11.9513876368319
2010-04-19 00:00:00+00:00,555.0425
2010-04-20 00:00:00+00:00,382.5
2010-04-21 00:00:00+00:00,250.9003125
2010-04-22 00:00:00+00:00,538.57125
2010-04-23 00:00:00+00:00,79.0806
2010-04-24 00:00:00+00:00,356.854705882353
2010-04-25 00:00:00+00:00,339.272340425532
2010-04-26 00:00:00+00:00,258.414680851064
2010-04-27 00:00:00+00:00,159.130943396226
2010-04-28 00:00:00+00:00,179.202978723404
2010-04-29 00:00:00+00:00,168.950303030303
2010-04-30 00:00:00+00:00,2362.32
2010-05-01 00:00:00+00:00,192.540740740741
2010-05-02 00:00:00+00:00,91.96
2010-05-03 00:00:00+00:00,277.620689655172
2010-05-04 00:00:00+00:00,459.759024390244
2010-05-05 00:00:00+00:00,760.3864
2010-05-06 00:00:00+00:00,567.893214285714
2010-05-07 00:00:00+00:00,1301.69230769231
2010-05-08 00:00:00+00:00,624.295
2010-05-09 00:00:00+00:00,246.96
2010-05-10 00:00:00+00:00,305.647586206897
2010-05-11 00:00:00+00:00,107.902631578947
2010-05-12 00:00:00+00:00,677.1909375
2010-05-13 00:00:00+00:00,279.686666666667
2010-05-14 00:00:00+00:00,523.474333333333
2010-05-15 00:00:00+00:00,146.545454545455
2010-05-16 00:00:00+00:00,121.932
2010-05-17 00:00:00+00:00,306.470857142857
2010-05-18 00:00:00+00:00,171.289090909091
2010-05-19 00:00:00+00:00,355.921162790698
2010-05-20 00:00:00+00:00,112.793235294118
2010-05-21 00:00:00+00:00,675.016271186441
2010-05-22 00:00:00+00:00,1441.17870967742
2010-05-23 00:00:00+00:00,224.881224489796
2010-05-24 00:00:00+00:00,100.903225806452
2010-05-25 00:00:00+00:00,171.590909090909
2010-05-26 00:00:00+00:00,263.14015625
2010-05-27 00:00:00+00:00,194.820133333333
2010-05-28 00:00:00+00:00,544.576111111111
2010-05-29 00:00:00+00:00,804.563636363636
2010-05-30 00:00:00+00:00,107.103921568627
2010-05-31 00:00:00+00:00,131.942307692308
2010-06-01 00:00:00+00:00,148.832916666667
2010-06-02 00:00:00+00:00,161.857021276596
2010-06-03 00:00:00+00:00,116.555421686747
2010-06-04 00:00:00+00:00,675.569791666667
2010-06-05 00:00:00+00:00,140.0
2010-06-06 00:00:00+00:00,165.448269230769
2010-06-07 00:00:00+00:00,523.073076923077
2010-06-08 00:00:00+00:00,149.222222222222
2010-06-09 00:00:00+00:00,1390.2225
2010-06-10 00:00:00+00:00,555.537368421053
2010-06-11 00:00:00+00:00,130.744050632911
2010-06-12 00:00:00+00:00,181.167948717949
2010-06-13 00:00:00+00:00,212.417910447761
2010-06-14 00:00:00+00:00,450.948125
2010-06-15 00:00:00+00:00,421.447058823529
2010-06-16 00:00:00+00:00,573.9816
2010-06-17 00:00:00+00:00,375.662931034483
2010-06-18 00:00:00+00:00,269.457674418605
2010-06-19 00:00:00+00:00,912.07484375
2010-06-20 00:00:00+00:00,629.488604651163
2010-06-21 00:00:00+00:00,431.910113636364
2010-06-22 00:00:00+00:00,439.417464788732
2010-06-23 00:00:00+00:00,564.857142857143
2010-06-24 00:00:00+00:00,456.28690140845
2010-06-25 00:00:00+00:00,321.966666666667
2010-06-26 00:00:00+00:00,1399.27952380952
2010-06-27 00:00:00+00:00,224.428571428571
2010-06-28 00:00:00+00:00,579.295512820513
2010-06-29 00:00:00+00:00,429.553578947368
2010-06-30 00:00:00+00:00,606.369010989011
2010-07-01 00:00:00+00:00,368.299863013698
2010-07-02 00:00:00+00:00,1435.19905405405
2010-07-03 00:00:00+00:00,492.567567567567
2010-07-04 00:00:00+00:00,320.853448275862
2010-07-05 00:00:00+00:00,727.356301369863
2010-07-06 00:00:00+00:00,495.782051282051
2010-07-07 00:00:00+00:00,792.42435483871
2010-07-08 00:00:00+00:00,234.346388888889
2010-07-09 00:00:00+00:00,168.434782608696
2010-07-10 00:00:00+00:00,488.160476190476
2010-07-11 00:00:00+00:00,271.448218390805
2010-07-12 00:00:00+00:00,1584.92990249848
2010-07-13 00:00:00+00:00,384.20371029225
2010-07-14 00:00:00+00:00,57.8782571119914
2010-07-15 00:00:00+00:00,121.598101983003
2010-07-16 00:00:00+00:00,90.0795414201183
2010-07-17 00:00:00+00:00,102.543957446809
2010-07-18 00:00:00+00:00,145.440564516129
2010-07-19 00:00:00+00:00,133.191129943503
2010-07-20 00:00:00+00:00,72.4027602905569
2010-07-21 00:00:00+00:00,108.025546875
2010-07-22 00:00:00+00:00,179.328597285068
2010-07-23 00:00:00+00:00,94.9989861751152
2010-07-24 00:00:00+00:00,62.0453333333333
2010-07-25 00:00:00+00:00,29.5618907035176
2010-07-26 00:00:00+00:00,388.17125
2010-07-27 00:00:00+00:00,122.686653846154
2010-07-28 00:00:00+00:00,37.7006026785714
2010-07-29 00:00:00+00:00,11.2983639596917
2010-07-30 00:00:00+00:00,140.98972027972
2010-07-31 00:00:00+00:00,167.752065217391
2010-08-01 00:00:00+00:00,2160.79928
2010-08-02 00:00:00+00:00,407.456153846154
2010-08-03 00:00:00+00:00,96.160570071259
2010-08-04 00:00:00+00:00,171.614540816326
2010-08-05 00:00:00+00:00,137.380505050505
2010-08-06 00:00:00+00:00,87.6509905660377
2010-08-07 00:00:00+00:00,214.157711864407
2010-08-08 00:00:00+00:00,53.8283854166667
2010-08-09 00:00:00+00:00,330.59358974359
2010-08-10 00:00:00+00:00,227.327852348993
2010-08-11 00:00:00+00:00,306.633575418994
2010-08-12 00:00:00+00:00,89.7304571428571
2010-08-13 00:00:00+00:00,116.487009966778
2010-08-14 00:00:00+00:00,105.893725490196
2010-08-15 00:00:00+00:00,156.635
2010-08-16 00:00:00+00:00,226.059509803922
2010-08-17 00:00:00+00:00,264.529047619048
2010-08-18 00:00:00+00:00,153.225163934426
2010-08-19 00:00:00+00:00,107.379473684211
2010-08-20 00:00:00+00:00,128.601782608696
2010-08-21 00:00:00+00:00,228.86573964497
2010-08-22 00:00:00+00:00,132.585649350649
2010-08-23 00:00:00+00:00,113.949423076923
2010-08-24 00:00:00+00:00,128.616524390244
2010-08-25 00:00:00+00:00,106.785906040268
2010-08-26 00:00:00+00:00,90.1758860759493
2010-08-27 00:00:00+00:00,233.311382113821
2010-08-28 00:00:00+00:00,98.3995265704141
2010-08-29 00:00:00+00:00,87.7995918367347
2010-08-30 00:00:00+00:00,76.8808333383333
2010-08-31 00:00:00+00:00,156.236498039689
2010-09-01 00:00:00+00:00,128.957443933632
2010-09-02 00:00:00+00:00,210.525454546061
2010-09-03 00:00:00+00:00,192.621548387097
2010-09-04 00:00:00+00:00,322.864086021505
2010-09-05 00:00:00+00:00,939.792465753425
2010-09-06 00:00:00+00:00,630.017833319167
2010-09-07 00:00:00+00:00,149.518524590164
2010-09-08 00:00:00+00:00,101.424195381609
2010-09-09 00:00:00+00:00,180.781164011111
2010-09-10 00:00:00+00:00,77.4498906989071
2010-09-11 00:00:00+00:00,70.4717931034483
2010-09-12 00:00:00+00:00,91.9169801995049
2010-09-13 00:00:00+00:00,442.180867924528
2010-09-14 00:00:00+00:00,137.077216297557
2010-09-15 00:00:00+00:00,152.925480446284
2010-09-16 00:00:00+00:00,157.915570776256
2010-09-17 00:00:00+00:00,492.144640522876
2010-09-18 00:00:00+00:00,269.274074074074
2010-09-19 00:00:00+00:00,350.214106873424
2010-09-20 00:00:00+00:00,158.599618320611
2010-09-21 00:00:00+00:00,43.4352037617555
2010-09-22 00:00:00+00:00,89.5500801603206
2010-09-23 00:00:00+00:00,300.707339667458
2010-09-24 00:00:00+00:00,70.8566300366301
2010-09-25 00:00:00+00:00,92.148
2010-09-26 00:00:00+00:00,115.305179487179
