Time,utxo-value-spent-median-btc-24h
2010-10-29 00:00:00+00:00,10.0
2010-10-30 00:00:00+00:00,50.0
2010-10-31 00:00:00+00:00,50.0
2010-11-01 00:00:00+00:00,50.0
2010-11-02 00:00:00+00:00,50.0
2010-11-03 00:00:00+00:00,50.0
2010-11-04 00:00:00+00:00,50.0
2010-11-05 00:00:00+00:00,50.0
2010-11-06 00:00:00+00:00,50.0
2010-11-07 00:00:00+00:00,50.0
2010-11-08 00:00:00+00:00,50.0
2010-11-09 00:00:00+00:00,50.0
2010-11-10 00:00:00+00:00,50.0
2010-11-11 00:00:00+00:00,50.0
2010-11-12 00:00:00+00:00,50.0
2010-11-13 00:00:00+00:00,50.0
2010-11-14 00:00:00+00:00,50.0
2010-11-15 00:00:00+00:00,1.25
2010-11-16 00:00:00+00:00,50.0
2010-11-17 00:00:00+00:00,50.0
2010-11-18 00:00:00+00:00,0.06
2010-11-19 00:00:00+00:00,0.01
2010-11-20 00:00:00+00:00,0.01
2010-11-21 00:00:00+00:00,0.01
2010-11-22 00:00:00+00:00,50.0
2010-11-23 00:00:00+00:00,50.0
2010-11-24 00:00:00+00:00,0.01
2010-11-25 00:00:00+00:00,0.02
2010-11-26 00:00:00+00:00,5.0
2010-11-27 00:00:00+00:00,10.0
2010-11-28 00:00:00+00:00,14.34
2010-11-29 00:00:00+00:00,50.0
2010-11-30 00:00:00+00:00,34.06
2010-12-01 00:00:00+00:00,50.0
2010-12-02 00:00:00+00:00,50.0
2010-12-03 00:00:00+00:00,50.0
2010-12-04 00:00:00+00:00,50.0
2010-12-05 00:00:00+00:00,40.0
2010-12-06 00:00:00+00:00,7.42
2010-12-07 00:00:00+00:00,50.0
2010-12-08 00:00:00+00:00,20.0
2010-12-09 00:00:00+00:00,30.79
2010-12-10 00:00:00+00:00,25.49
2010-12-11 00:00:00+00:00,22.39
2010-12-12 00:00:00+00:00,12.0
2010-12-13 00:00:00+00:00,50.0
2010-12-14 00:00:00+00:00,50.0
2010-12-15 00:00:00+00:00,50.0
2010-12-16 00:00:00+00:00,50.0
2010-12-17 00:00:00+00:00,0.05
2010-12-18 00:00:00+00:00,50.0
2010-12-19 00:00:00+00:00,50.0
2010-12-20 00:00:00+00:00,21.16
2010-12-21 00:00:00+00:00,40.0
2010-12-22 00:00:00+00:00,50.0
2010-12-23 00:00:00+00:00,10.06
2010-12-24 00:00:00+00:00,35.86
2010-12-25 00:00:00+00:00,190.0
2010-12-26 00:00:00+00:00,50.0
2010-12-27 00:00:00+00:00,50.0
2010-12-28 00:00:00+00:00,27.34
2010-12-29 00:00:00+00:00,50.0
2010-12-30 00:00:00+00:00,46.44
2010-12-31 00:00:00+00:00,23.7
2011-01-01 00:00:00+00:00,26.54
2011-01-02 00:00:00+00:00,45.43
2011-01-03 00:00:00+00:00,0.05
2011-01-04 00:00:00+00:00,0.66
2011-01-05 00:00:00+00:00,1.3
2011-01-06 00:00:00+00:00,4.35
2011-01-07 00:00:00+00:00,13.73
2011-01-08 00:00:00+00:00,2.0
2011-01-09 00:00:00+00:00,2.6
2011-01-10 00:00:00+00:00,0.92
2011-01-11 00:00:00+00:00,2.34
2011-01-12 00:00:00+00:00,1.67
2011-01-13 00:00:00+00:00,20.15
2011-01-14 00:00:00+00:00,20.0
2011-01-15 00:00:00+00:00,9.99
2011-01-16 00:00:00+00:00,8.0
2011-01-17 00:00:00+00:00,20.94
2011-01-18 00:00:00+00:00,13.32
2011-01-19 00:00:00+00:00,20.0
2011-01-20 00:00:00+00:00,7.7
2011-01-21 00:00:00+00:00,4.99
2011-01-22 00:00:00+00:00,1.0
2011-01-23 00:00:00+00:00,9.0
2011-01-24 00:00:00+00:00,1.26
2011-01-25 00:00:00+00:00,31.31
2011-01-26 00:00:00+00:00,28.26
2011-01-27 00:00:00+00:00,38.82
2011-01-28 00:00:00+00:00,7.36
2011-01-29 00:00:00+00:00,1.99
2011-01-30 00:00:00+00:00,6.0
2011-01-31 00:00:00+00:00,14.0
2011-02-01 00:00:00+00:00,18.42
2011-02-02 00:00:00+00:00,15.47
2011-02-03 00:00:00+00:00,14.96
2011-02-04 00:00:00+00:00,39.38
2011-02-05 00:00:00+00:00,43.89
2011-02-06 00:00:00+00:00,20.48112588
2011-02-07 00:00:00+00:00,40.68
2011-02-08 00:00:00+00:00,24.97
2011-02-09 00:00:00+00:00,39.01
2011-02-10 00:00:00+00:00,20.25
2011-02-11 00:00:00+00:00,50.0
2011-02-12 00:00:00+00:00,30.15
2011-02-13 00:00:00+00:00,39.0
2011-02-14 00:00:00+00:00,5.61
2011-02-15 00:00:00+00:00,4.0
2011-02-16 00:00:00+00:00,3.4
2011-02-17 00:00:00+00:00,9.98
2011-02-18 00:00:00+00:00,7.14
2011-02-19 00:00:00+00:00,24.0
2011-02-20 00:00:00+00:00,40.77
2011-02-21 00:00:00+00:00,42.08
2011-02-22 00:00:00+00:00,30.66
2011-02-23 00:00:00+00:00,25.91
2011-02-24 00:00:00+00:00,19.52
2011-02-25 00:00:00+00:00,22.41
2011-02-26 00:00:00+00:00,38.32
2011-02-27 00:00:00+00:00,8.5
2011-02-28 00:00:00+00:00,5.18
2011-03-01 00:00:00+00:00,7.46
2011-03-02 00:00:00+00:00,5.0
2011-03-03 00:00:00+00:00,6.38
2011-03-04 00:00:00+00:00,2.96
2011-03-05 00:00:00+00:00,1.04
2011-03-06 00:00:00+00:00,17.47
2011-03-07 00:00:00+00:00,14.73
2011-03-08 00:00:00+00:00,7.11
2011-03-09 00:00:00+00:00,18.76
2011-03-10 00:00:00+00:00,10.0
2011-03-11 00:00:00+00:00,6.22
2011-03-12 00:00:00+00:00,1.02
2011-03-13 00:00:00+00:00,1.16
2011-03-14 00:00:00+00:00,4.28
2011-03-15 00:00:00+00:00,1.07
2011-03-16 00:00:00+00:00,1.06
2011-03-17 00:00:00+00:00,1.04
2011-03-18 00:00:00+00:00,5.85
2011-03-19 00:00:00+00:00,1.1
2011-03-20 00:00:00+00:00,1.78
2011-03-21 00:00:00+00:00,0.03
2011-03-22 00:00:00+00:00,25.57
2011-03-23 00:00:00+00:00,10.0
2011-03-24 00:00:00+00:00,10.0
2011-03-25 00:00:00+00:00,17.16
2011-03-26 00:00:00+00:00,7.98
2011-03-27 00:00:00+00:00,2.13
2011-03-28 00:00:00+00:00,2.32
2011-03-29 00:00:00+00:00,5.1
2011-03-30 00:00:00+00:00,8.09
2011-03-31 00:00:00+00:00,8.95
2011-04-01 00:00:00+00:00,3.38
2011-04-02 00:00:00+00:00,7.79
2011-04-03 00:00:00+00:00,7.44
2011-04-04 00:00:00+00:00,14.81
2011-04-05 00:00:00+00:00,7.961
2011-04-06 00:00:00+00:00,8.73
2011-04-07 00:00:00+00:00,5.44
2011-04-08 00:00:00+00:00,4.8
2011-04-09 00:00:00+00:00,6.0
2011-04-10 00:00:00+00:00,3.76
2011-04-11 00:00:00+00:00,4.66
2011-04-12 00:00:00+00:00,6.18
2011-04-13 00:00:00+00:00,5.0
2011-04-14 00:00:00+00:00,5.77
2011-04-15 00:00:00+00:00,2.12
2011-04-16 00:00:00+00:00,1.03
2011-04-17 00:00:00+00:00,2.64
2011-04-18 00:00:00+00:00,1.24
2011-04-19 00:00:00+00:00,11.22
2011-04-20 00:00:00+00:00,1.16
2011-04-21 00:00:00+00:00,6.0
2011-04-22 00:00:00+00:00,5.27
2011-04-23 00:00:00+00:00,5.1
2011-04-24 00:00:00+00:00,1.75
2011-04-25 00:00:00+00:00,1.1
2011-04-26 00:00:00+00:00,6.64
2011-04-27 00:00:00+00:00,1.83
2011-04-28 00:00:00+00:00,3.19
2011-04-29 00:00:00+00:00,5.0
2011-04-30 00:00:00+00:00,2.89
2011-05-01 00:00:00+00:00,2.38
2011-05-02 00:00:00+00:00,4.5
2011-05-03 00:00:00+00:00,5.24
2011-05-04 00:00:00+00:00,7.0
2011-05-05 00:00:00+00:00,2.36
2011-05-06 00:00:00+00:00,3.15
2011-05-07 00:00:00+00:00,6.86
2011-05-08 00:00:00+00:00,2.0
2011-05-09 00:00:00+00:00,2.41
2011-05-10 00:00:00+00:00,2.56
2011-05-11 00:00:00+00:00,3.24
2011-05-12 00:00:00+00:00,1.86
2011-05-13 00:00:00+00:00,1.49
2011-05-14 00:00:00+00:00,1.86
2011-05-15 00:00:00+00:00,1.2
2011-05-16 00:00:00+00:00,2.03
2011-05-17 00:00:00+00:00,2.17
2011-05-18 00:00:00+00:00,1.33
2011-05-19 00:00:00+00:00,1.56870971
2011-05-20 00:00:00+00:00,2.39
2011-05-21 00:00:00+00:00,3.79
2011-05-22 00:00:00+00:00,2.11
2011-05-23 00:00:00+00:00,1.65
2011-05-24 00:00:00+00:00,2.5
2011-05-25 00:00:00+00:00,1.90782119
2011-05-26 00:00:00+00:00,1.65186886
2011-05-27 00:00:00+00:00,2.1
2011-05-28 00:00:00+00:00,3.0
2011-05-29 00:00:00+00:00,2.09
2011-05-30 00:00:00+00:00,2.31
2011-05-31 00:00:00+00:00,1.95
2011-06-01 00:00:00+00:00,2.0
2011-06-02 00:00:00+00:00,1.69
2011-06-03 00:00:00+00:00,1.08
2011-06-04 00:00:00+00:00,1.46
2011-06-05 00:00:00+00:00,2.2
2011-06-06 00:00:00+00:00,1.15
2011-06-07 00:00:00+00:00,1.53
2011-06-08 00:00:00+00:00,1.0
2011-06-09 00:00:00+00:00,1.15178139
2011-06-10 00:00:00+00:00,1.35
2011-06-11 00:00:00+00:00,2.3705
2011-06-12 00:00:00+00:00,1.31
2011-06-13 00:00:00+00:00,1.38
2011-06-14 00:00:00+00:00,2.04
2011-06-15 00:00:00+00:00,1.07272315
2011-06-16 00:00:00+00:00,1.77
2011-06-17 00:00:00+00:00,1.16
2011-06-18 00:00:00+00:00,1.05
2011-06-19 00:00:00+00:00,1.66
2011-06-20 00:00:00+00:00,1.76456511
2011-06-21 00:00:00+00:00,1.02
2011-06-22 00:00:00+00:00,1.9
2011-06-23 00:00:00+00:00,1.3105
2011-06-24 00:00:00+00:00,1.33
2011-06-25 00:00:00+00:00,1.0
2011-06-26 00:00:00+00:00,1.01
2011-06-27 00:00:00+00:00,1.0
2011-06-28 00:00:00+00:00,1.03
2011-06-29 00:00:00+00:00,1.1
2011-06-30 00:00:00+00:00,1.08
2011-07-01 00:00:00+00:00,1.0
2011-07-02 00:00:00+00:00,1.2
2011-07-03 00:00:00+00:00,1.07
2011-07-04 00:00:00+00:00,1.06
2011-07-05 00:00:00+00:00,1.11
2011-07-06 00:00:00+00:00,1.0
2011-07-07 00:00:00+00:00,1.01
2011-07-08 00:00:00+00:00,1.04
2011-07-09 00:00:00+00:00,1.02
2011-07-10 00:00:00+00:00,1.001
2011-07-11 00:00:00+00:00,1.0
2011-07-12 00:00:00+00:00,1.0975521
2011-07-13 00:00:00+00:00,1.38092708
2011-07-14 00:00:00+00:00,1.17
2011-07-15 00:00:00+00:00,2.0
2011-07-16 00:00:00+00:00,1.0
2011-07-17 00:00:00+00:00,1.0
2011-07-18 00:00:00+00:00,1.01
2011-07-19 00:00:00+00:00,1.04
2011-07-20 00:00:00+00:00,1.04
2011-07-21 00:00:00+00:00,1.06060834
2011-07-22 00:00:00+00:00,1.21524282
2011-07-23 00:00:00+00:00,1.09
2011-07-24 00:00:00+00:00,1.37460605
2011-07-25 00:00:00+00:00,1.04
2011-07-26 00:00:00+00:00,1.10820745
2011-07-27 00:00:00+00:00,1.09724618
2011-07-28 00:00:00+00:00,3.4
2011-07-29 00:00:00+00:00,1.5
2011-07-30 00:00:00+00:00,2.0
2011-07-31 00:00:00+00:00,1.25
2011-08-01 00:00:00+00:00,1.06
2011-08-02 00:00:00+00:00,1.01
2011-08-03 00:00:00+00:00,1.15
2011-08-04 00:00:00+00:00,1.02
2011-08-05 00:00:00+00:00,1.166
2011-08-06 00:00:00+00:00,1.04
2011-08-07 00:00:00+00:00,1.99
2011-08-08 00:00:00+00:00,1.48
2011-08-09 00:00:00+00:00,1.02
2011-08-10 00:00:00+00:00,1.07
2011-08-11 00:00:00+00:00,1.12
2011-08-12 00:00:00+00:00,1.09870233
2011-08-13 00:00:00+00:00,1.0
2011-08-14 00:00:00+00:00,1.00370826
2011-08-15 00:00:00+00:00,0.60758182
2011-08-16 00:00:00+00:00,0.59
2011-08-17 00:00:00+00:00,1.01
2011-08-18 00:00:00+00:00,1.15
2011-08-19 00:00:00+00:00,1.01
2011-08-20 00:00:00+00:00,1.07
2011-08-21 00:00:00+00:00,1.01
2011-08-22 00:00:00+00:00,1.07
2011-08-23 00:00:00+00:00,1.28467529
2011-08-24 00:00:00+00:00,1.3
2011-08-25 00:00:00+00:00,1.65
2011-08-26 00:00:00+00:00,1.6995
2011-08-27 00:00:00+00:00,1.01
2011-08-28 00:00:00+00:00,1.29
2011-08-29 00:00:00+00:00,0.89918557
2011-08-30 00:00:00+00:00,1.01
2011-08-31 00:00:00+00:00,1.7831
2011-09-01 00:00:00+00:00,1.60666644
2011-09-02 00:00:00+00:00,1.44909143
2011-09-03 00:00:00+00:00,1.15538921
2011-09-04 00:00:00+00:00,1.0
2011-09-05 00:00:00+00:00,1.62
2011-09-06 00:00:00+00:00,1.5895
2011-09-07 00:00:00+00:00,1.52906
2011-09-08 00:00:00+00:00,1.227715
2011-09-09 00:00:00+00:00,1.06
2011-09-10 00:00:00+00:00,1.0
2011-09-11 00:00:00+00:00,1.03127462
2011-09-12 00:00:00+00:00,1.2961
2011-09-13 00:00:00+00:00,1.48
2011-09-14 00:00:00+00:00,1.62
2011-09-15 00:00:00+00:00,1.39562842
2011-09-16 00:00:00+00:00,1.699
2011-09-17 00:00:00+00:00,1.9995
2011-09-18 00:00:00+00:00,1.8
2011-09-19 00:00:00+00:00,1.0
2011-09-20 00:00:00+00:00,0.8228
2011-09-21 00:00:00+00:00,0.498
2011-09-22 00:00:00+00:00,1.1
2011-09-23 00:00:00+00:00,2.49275599
2011-09-24 00:00:00+00:00,1.06208356
2011-09-25 00:00:00+00:00,1.21277308
2011-09-26 00:00:00+00:00,2.0
2011-09-27 00:00:00+00:00,2.01
2011-09-28 00:00:00+00:00,1.17
2011-09-29 00:00:00+00:00,1.8514958
2011-09-30 00:00:00+00:00,1.8
2011-10-01 00:00:00+00:00,2.14
2011-10-02 00:00:00+00:00,1.57911284
2011-10-03 00:00:00+00:00,1.782
2011-10-04 00:00:00+00:00,2.0
2011-10-05 00:00:00+00:00,1.8562
2011-10-06 00:00:00+00:00,2.02138802
2011-10-07 00:00:00+00:00,1.9
2011-10-08 00:00:00+00:00,1.640045
2011-10-09 00:00:00+00:00,1.35375202
2011-10-10 00:00:00+00:00,1.4630544
2011-10-11 00:00:00+00:00,1.04583866
2011-10-12 00:00:00+00:00,1.33
2011-10-13 00:00:00+00:00,1.58181162
2011-10-14 00:00:00+00:00,2.284
2011-10-15 00:00:00+00:00,2.0
2011-10-16 00:00:00+00:00,2.0386562
2011-10-17 00:00:00+00:00,1.86
2011-10-18 00:00:00+00:00,2.0
2011-10-19 00:00:00+00:00,2.503
2011-10-20 00:00:00+00:00,2.52686909
2011-10-21 00:00:00+00:00,4.28577736
2011-10-22 00:00:00+00:00,2.18
2011-10-23 00:00:00+00:00,3.3328316
2011-10-24 00:00:00+00:00,2.64030776
2011-10-25 00:00:00+00:00,2.38
2011-10-26 00:00:00+00:00,2.1168
2011-10-27 00:00:00+00:00,2.58
2011-10-28 00:00:00+00:00,2.36787149
2011-10-29 00:00:00+00:00,2.0
2011-10-30 00:00:00+00:00,1.8054436
2011-10-31 00:00:00+00:00,2.02
2011-11-01 00:00:00+00:00,2.73229894
2011-11-02 00:00:00+00:00,3.2872322
2011-11-03 00:00:00+00:00,4.0
2011-11-04 00:00:00+00:00,2.0
2011-11-05 00:00:00+00:00,1.48
2011-11-06 00:00:00+00:00,3.02845249
2011-11-07 00:00:00+00:00,1.36
2011-11-08 00:00:00+00:00,1.99973244
2011-11-09 00:00:00+00:00,1.81881951
2011-11-10 00:00:00+00:00,1.23606623
2011-11-11 00:00:00+00:00,1.80248842
2011-11-12 00:00:00+00:00,2.03
2011-11-13 00:00:00+00:00,2.02
2011-11-14 00:00:00+00:00,2.21
2011-11-15 00:00:00+00:00,2.05323586
2011-11-16 00:00:00+00:00,2.0
2011-11-17 00:00:00+00:00,3.11435847
2011-11-18 00:00:00+00:00,2.39
2011-11-19 00:00:00+00:00,2.746
2011-11-20 00:00:00+00:00,1.02689453
2011-11-21 00:00:00+00:00,2.37172115
2011-11-22 00:00:00+00:00,2.4499214
2011-11-23 00:00:00+00:00,3.08025018
2011-11-24 00:00:00+00:00,2.0
2011-11-25 00:00:00+00:00,2.86436192
2011-11-26 00:00:00+00:00,2.05
2011-11-27 00:00:00+00:00,1.904122
2011-11-28 00:00:00+00:00,1.8795
2011-11-29 00:00:00+00:00,1.57414819
2011-11-30 00:00:00+00:00,1.06
2011-12-01 00:00:00+00:00,1.49729802
2011-12-02 00:00:00+00:00,2.04
2011-12-03 00:00:00+00:00,1.3992
2011-12-04 00:00:00+00:00,2.12654322
2011-12-05 00:00:00+00:00,1.68
2011-12-06 00:00:00+00:00,1.01
2011-12-07 00:00:00+00:00,1.67712
2011-12-08 00:00:00+00:00,1.0437394
2011-12-09 00:00:00+00:00,2.51704154
2011-12-10 00:00:00+00:00,2.5395
2011-12-11 00:00:00+00:00,1.03365856
2011-12-12 00:00:00+00:00,1.134838
2011-12-13 00:00:00+00:00,1.2905
2011-12-14 00:00:00+00:00,2.07
2011-12-15 00:00:00+00:00,3.93
2011-12-16 00:00:00+00:00,1.97012065
2011-12-17 00:00:00+00:00,1.871
2011-12-18 00:00:00+00:00,1.57055525
2011-12-19 00:00:00+00:00,1.72
2011-12-20 00:00:00+00:00,1.10312051
2011-12-21 00:00:00+00:00,2.01197834
2011-12-22 00:00:00+00:00,1.76868199
2011-12-23 00:00:00+00:00,1.876
2011-12-24 00:00:00+00:00,1.61
2011-12-25 00:00:00+00:00,1.4
2011-12-26 00:00:00+00:00,1.25047858
2011-12-27 00:00:00+00:00,1.08506483
2011-12-28 00:00:00+00:00,1.95
2011-12-29 00:00:00+00:00,2.0295
2011-12-30 00:00:00+00:00,1.82
2011-12-31 00:00:00+00:00,1.11300184
2012-01-01 00:00:00+00:00,1.09392196
2012-01-02 00:00:00+00:00,1.01203203
2012-01-03 00:00:00+00:00,1.01374677
2012-01-04 00:00:00+00:00,1.06664182
2012-01-05 00:00:00+00:00,1.03
2012-01-06 00:00:00+00:00,1.12783732
2012-01-07 00:00:00+00:00,1.00259825
2012-01-08 00:00:00+00:00,1.11
2012-01-09 00:00:00+00:00,1.20756299
2012-01-10 00:00:00+00:00,0.5366
2012-01-11 00:00:00+00:00,0.28
2012-01-12 00:00:00+00:00,1.06
2012-01-13 00:00:00+00:00,1.61
2012-01-14 00:00:00+00:00,1.28685681
2012-01-15 00:00:00+00:00,1.0
2012-01-16 00:00:00+00:00,1.00627091
2012-01-17 00:00:00+00:00,1.2038
2012-01-18 00:00:00+00:00,1.35566847
2012-01-19 00:00:00+00:00,1.52432043
2012-01-20 00:00:00+00:00,1.16498251
2012-01-21 00:00:00+00:00,1.08
2012-01-22 00:00:00+00:00,2.0
2012-01-23 00:00:00+00:00,1.266486
2012-01-24 00:00:00+00:00,1.06
2012-01-25 00:00:00+00:00,1.02
2012-01-26 00:00:00+00:00,1.22315458
2012-01-27 00:00:00+00:00,1.04
2012-01-28 00:00:00+00:00,1.62446676
2012-01-29 00:00:00+00:00,1.03
2012-01-30 00:00:00+00:00,1.783
2012-01-31 00:00:00+00:00,1.18335462
2012-02-01 00:00:00+00:00,1.41
2012-02-02 00:00:00+00:00,1.04
2012-02-03 00:00:00+00:00,1.3
2012-02-04 00:00:00+00:00,1.26929195
2012-02-05 00:00:00+00:00,1.28
2012-02-06 00:00:00+00:00,1.87
2012-02-07 00:00:00+00:00,1.65399009
2012-02-08 00:00:00+00:00,1.6038
2012-02-09 00:00:00+00:00,1.0
2012-02-10 00:00:00+00:00,0.79
2012-02-11 00:00:00+00:00,1.0
2012-02-12 00:00:00+00:00,1.137
2012-02-13 00:00:00+00:00,1.05642525
2012-02-14 00:00:00+00:00,0.77440419
2012-02-15 00:00:00+00:00,0.48
2012-02-16 00:00:00+00:00,0.39777561
2012-02-17 00:00:00+00:00,1.8514
2012-02-18 00:00:00+00:00,1.77
2012-02-19 00:00:00+00:00,1.51997884
2012-02-20 00:00:00+00:00,1.4222
2012-02-21 00:00:00+00:00,1.12951332
2012-02-22 00:00:00+00:00,2.02968341
2012-02-23 00:00:00+00:00,1.02
2012-02-24 00:00:00+00:00,1.5142075
2012-02-25 00:00:00+00:00,2.7
2012-02-26 00:00:00+00:00,1.07168663
2012-02-27 00:00:00+00:00,1.493202
2012-02-28 00:00:00+00:00,1.41010618
2012-02-29 00:00:00+00:00,1.37935
2012-03-01 00:00:00+00:00,1.0
2012-03-02 00:00:00+00:00,1.28
2012-03-03 00:00:00+00:00,1.49460002
2012-03-04 00:00:00+00:00,1.24406859
2012-03-05 00:00:00+00:00,1.140496
2012-03-06 00:00:00+00:00,1.00745321
2012-03-07 00:00:00+00:00,1.36
2012-03-08 00:00:00+00:00,1.12725473
2012-03-09 00:00:00+00:00,1.25738242
2012-03-10 00:00:00+00:00,0.87
2012-03-11 00:00:00+00:00,1.05129089
2012-03-12 00:00:00+00:00,1.11545922
2012-03-13 00:00:00+00:00,0.8811301
2012-03-14 00:00:00+00:00,1.0
2012-03-15 00:00:00+00:00,1.23553426
2012-03-16 00:00:00+00:00,1.4850491
2012-03-17 00:00:00+00:00,1.10590397
2012-03-18 00:00:00+00:00,1.11
2012-03-19 00:00:00+00:00,1.54327069
2012-03-20 00:00:00+00:00,1.38
2012-03-21 00:00:00+00:00,1.61372638
2012-03-22 00:00:00+00:00,1.38
2012-03-23 00:00:00+00:00,1.46354146
2012-03-24 00:00:00+00:00,1.58
2012-03-25 00:00:00+00:00,2.0404831
2012-03-26 00:00:00+00:00,1.01477359
2012-03-27 00:00:00+00:00,1.32
2012-03-28 00:00:00+00:00,1.2
2012-03-29 00:00:00+00:00,1.57
2012-03-30 00:00:00+00:00,1.79846133
2012-03-31 00:00:00+00:00,1.48877414
2012-04-01 00:00:00+00:00,1.439
2012-04-02 00:00:00+00:00,1.43622
2012-04-03 00:00:00+00:00,1.01605096
2012-04-04 00:00:00+00:00,1.91937
2012-04-05 00:00:00+00:00,1.0
2012-04-06 00:00:00+00:00,1.48
2012-04-07 00:00:00+00:00,1.48797
2012-04-08 00:00:00+00:00,1.07
2012-04-09 00:00:00+00:00,1.51278057
2012-04-10 00:00:00+00:00,1.0
2012-04-11 00:00:00+00:00,1.79511139
2012-04-12 00:00:00+00:00,1.4205
2012-04-13 00:00:00+00:00,1.84550432
2012-04-14 00:00:00+00:00,1.13
2012-04-15 00:00:00+00:00,1.0
2012-04-16 00:00:00+00:00,1.36179
2012-04-17 00:00:00+00:00,1.31498884
2012-04-18 00:00:00+00:00,1.03334447
2012-04-19 00:00:00+00:00,1.67
2012-04-20 00:00:00+00:00,1.1507
2012-04-21 00:00:00+00:00,1.02
2012-04-22 00:00:00+00:00,1.01
2012-04-23 00:00:00+00:00,1.12700097
2012-04-24 00:00:00+00:00,1.43258182
2012-04-25 00:00:00+00:00,1.05625654
2012-04-26 00:00:00+00:00,1.07865929
2012-04-27 00:00:00+00:00,1.02298784
2012-04-28 00:00:00+00:00,1.0
2012-04-29 00:00:00+00:00,0.8125
2012-04-30 00:00:00+00:00,1.0
2012-05-01 00:00:00+00:00,0.54000216
2012-05-02 00:00:00+00:00,0.79
2012-05-03 00:00:00+00:00,0.57204855
2012-05-04 00:00:00+00:00,0.5
2012-05-05 00:00:00+00:00,0.49745533
2012-05-06 00:00:00+00:00,0.95732276
2012-05-07 00:00:00+00:00,0.48997812
2012-05-08 00:00:00+00:00,0.5
2012-05-09 00:00:00+00:00,0.5
2012-05-10 00:00:00+00:00,0.57129309
2012-05-11 00:00:00+00:00,0.25059715
2012-05-12 00:00:00+00:00,0.22455
2012-05-13 00:00:00+00:00,0.30633819
2012-05-14 00:00:00+00:00,0.1386
2012-05-15 00:00:00+00:00,0.25
2012-05-16 00:00:00+00:00,0.2108304
2012-05-17 00:00:00+00:00,0.19534688
2012-05-18 00:00:00+00:00,0.094606
2012-05-19 00:00:00+00:00,0.08
2012-05-20 00:00:00+00:00,0.10445803
2012-05-21 00:00:00+00:00,0.1
2012-05-22 00:00:00+00:00,0.27314721
2012-05-23 00:00:00+00:00,0.21849291
2012-05-24 00:00:00+00:00,0.202112
2012-05-25 00:00:00+00:00,0.14
2012-05-26 00:00:00+00:00,0.08549017
2012-05-27 00:00:00+00:00,0.12
2012-05-28 00:00:00+00:00,0.1
2012-05-29 00:00:00+00:00,0.1245
2012-05-30 00:00:00+00:00,0.15
2012-05-31 00:00:00+00:00,0.16
2012-06-01 00:00:00+00:00,0.12022239
2012-06-02 00:00:00+00:00,0.29135279
2012-06-03 00:00:00+00:00,0.1
2012-06-04 00:00:00+00:00,0.06
2012-06-05 00:00:00+00:00,0.08
2012-06-06 00:00:00+00:00,0.35
2012-06-07 00:00:00+00:00,0.2035683
2012-06-08 00:00:00+00:00,0.1689
2012-06-09 00:00:00+00:00,0.11662812
2012-06-10 00:00:00+00:00,0.07
2012-06-11 00:00:00+00:00,0.07809531
2012-06-12 00:00:00+00:00,0.32051485
2012-06-13 00:00:00+00:00,0.07809531
2012-06-14 00:00:00+00:00,0.03004677
2012-06-15 00:00:00+00:00,0.0683088
2012-06-16 00:00:00+00:00,0.10426201
2012-06-17 00:00:00+00:00,0.07809531
2012-06-18 00:00:00+00:00,0.07809531
2012-06-19 00:00:00+00:00,0.15546875
2012-06-20 00:00:00+00:00,0.10954
2012-06-21 00:00:00+00:00,0.09972239
2012-06-22 00:00:00+00:00,0.11136743
2012-06-23 00:00:00+00:00,0.1
2012-06-24 00:00:00+00:00,0.15625
2012-06-25 00:00:00+00:00,0.14658794
2012-06-26 00:00:00+00:00,0.15625
2012-06-27 00:00:00+00:00,0.13
2012-06-28 00:00:00+00:00,0.145264
2012-06-29 00:00:00+00:00,0.2
2012-06-30 00:00:00+00:00,0.10300933
2012-07-01 00:00:00+00:00,0.194231
2012-07-02 00:00:00+00:00,0.2
2012-07-03 00:00:00+00:00,0.30244
2012-07-04 00:00:00+00:00,0.194231
2012-07-05 00:00:00+00:00,0.1591005
2012-07-06 00:00:00+00:00,0.1296552
2012-07-07 00:00:00+00:00,0.19
2012-07-08 00:00:00+00:00,0.1475056
2012-07-09 00:00:00+00:00,0.23162
2012-07-10 00:00:00+00:00,0.15
2012-07-11 00:00:00+00:00,0.16174997
2012-07-12 00:00:00+00:00,0.197382
2012-07-13 00:00:00+00:00,0.2
2012-07-14 00:00:00+00:00,0.25204338
2012-07-15 00:00:00+00:00,0.20422998
2012-07-16 00:00:00+00:00,0.19428235
2012-07-17 00:00:00+00:00,0.18214
2012-07-18 00:00:00+00:00,0.1989183
2012-07-19 00:00:00+00:00,0.10531287
2012-07-20 00:00:00+00:00,0.12771
2012-07-21 00:00:00+00:00,0.15824988
2012-07-22 00:00:00+00:00,0.2
2012-07-23 00:00:00+00:00,0.2193136
2012-07-24 00:00:00+00:00,0.19299996
2012-07-25 00:00:00+00:00,0.2985
2012-07-26 00:00:00+00:00,0.2985
2012-07-27 00:00:00+00:00,0.53452613
2012-07-28 00:00:00+00:00,0.32835
2012-07-29 00:00:00+00:00,0.2
2012-07-30 00:00:00+00:00,0.32523136
2012-07-31 00:00:00+00:00,0.2252
2012-08-01 00:00:00+00:00,0.20021935
2012-08-02 00:00:00+00:00,0.2
2012-08-03 00:00:00+00:00,0.94975176
2012-08-04 00:00:00+00:00,0.32072843
