Time,transaction-count-btc-24h
2011-01-07 00:00:00+00:00,856
2011-01-08 00:00:00+00:00,1266
2011-01-09 00:00:00+00:00,1060
2011-01-10 00:00:00+00:00,1150
2011-01-11 00:00:00+00:00,1190
2011-01-12 00:00:00+00:00,995
2011-01-13 00:00:00+00:00,1078
2011-01-14 00:00:00+00:00,1081
2011-01-15 00:00:00+00:00,805
2011-01-16 00:00:00+00:00,757
2011-01-17 00:00:00+00:00,649
2011-01-18 00:00:00+00:00,677
2011-01-19 00:00:00+00:00,748
2011-01-20 00:00:00+00:00,738
2011-01-21 00:00:00+00:00,992
2011-01-22 00:00:00+00:00,1257
2011-01-23 00:00:00+00:00,911
2011-01-24 00:00:00+00:00,1131
2011-01-25 00:00:00+00:00,733
2011-01-26 00:00:00+00:00,825
2011-01-27 00:00:00+00:00,681
2011-01-28 00:00:00+00:00,923
2011-01-29 00:00:00+00:00,1186
2011-01-30 00:00:00+00:00,2436
2011-01-31 00:00:00+00:00,1223
2011-02-01 00:00:00+00:00,849
2011-02-02 00:00:00+00:00,738
2011-02-03 00:00:00+00:00,629
2011-02-04 00:00:00+00:00,760
2011-02-05 00:00:00+00:00,653
2011-02-06 00:00:00+00:00,732
2011-02-07 00:00:00+00:00,689
2011-02-08 00:00:00+00:00,678
2011-02-09 00:00:00+00:00,1035
2011-02-10 00:00:00+00:00,1848
2011-02-11 00:00:00+00:00,2169
2011-02-12 00:00:00+00:00,1716
2011-02-13 00:00:00+00:00,1624
2011-02-14 00:00:00+00:00,1810
2011-02-15 00:00:00+00:00,1999
2011-02-16 00:00:00+00:00,1858
2011-02-17 00:00:00+00:00,2019
2011-02-18 00:00:00+00:00,1844
2011-02-19 00:00:00+00:00,1422
2011-02-20 00:00:00+00:00,1741
2011-02-21 00:00:00+00:00,1776
2011-02-22 00:00:00+00:00,1985
2011-02-23 00:00:00+00:00,2020
2011-02-24 00:00:00+00:00,1902
2011-02-25 00:00:00+00:00,1835
2011-02-26 00:00:00+00:00,1676
2011-02-27 00:00:00+00:00,2025
2011-02-28 00:00:00+00:00,1570
2011-03-01 00:00:00+00:00,2599
2011-03-02 00:00:00+00:00,1841
2011-03-03 00:00:00+00:00,3018
2011-03-04 00:00:00+00:00,1761
2011-03-05 00:00:00+00:00,1771
2011-03-06 00:00:00+00:00,1757
2011-03-07 00:00:00+00:00,1715
2011-03-08 00:00:00+00:00,2253
2011-03-09 00:00:00+00:00,1674
2011-03-10 00:00:00+00:00,1551
2011-03-11 00:00:00+00:00,1754
2011-03-12 00:00:00+00:00,2816
2011-03-13 00:00:00+00:00,2594
2011-03-14 00:00:00+00:00,2531
2011-03-15 00:00:00+00:00,2742
2011-03-16 00:00:00+00:00,3047
2011-03-17 00:00:00+00:00,3226
2011-03-18 00:00:00+00:00,2251
2011-03-19 00:00:00+00:00,3074
2011-03-20 00:00:00+00:00,3939
2011-03-21 00:00:00+00:00,5707
2011-03-22 00:00:00+00:00,2119
2011-03-23 00:00:00+00:00,4413
2011-03-24 00:00:00+00:00,2012
2011-03-25 00:00:00+00:00,1826
2011-03-26 00:00:00+00:00,3197
2011-03-27 00:00:00+00:00,2320
2011-03-28 00:00:00+00:00,2763
2011-03-29 00:00:00+00:00,2555
2011-03-30 00:00:00+00:00,1600
2011-03-31 00:00:00+00:00,1894
2011-04-01 00:00:00+00:00,1403
2011-04-02 00:00:00+00:00,1592
2011-04-03 00:00:00+00:00,1630
2011-04-04 00:00:00+00:00,2131
2011-04-05 00:00:00+00:00,1925
2011-04-06 00:00:00+00:00,1716
2011-04-07 00:00:00+00:00,1530
2011-04-08 00:00:00+00:00,1601
2011-04-09 00:00:00+00:00,1577
2011-04-10 00:00:00+00:00,1571
2011-04-11 00:00:00+00:00,1780
2011-04-12 00:00:00+00:00,1914
2011-04-13 00:00:00+00:00,2177
2011-04-14 00:00:00+00:00,2721
2011-04-15 00:00:00+00:00,1882
2011-04-16 00:00:00+00:00,1981
2011-04-17 00:00:00+00:00,2077
2011-04-18 00:00:00+00:00,2887
2011-04-19 00:00:00+00:00,3444
2011-04-20 00:00:00+00:00,2825
2011-04-21 00:00:00+00:00,1768
2011-04-22 00:00:00+00:00,1921
2011-04-23 00:00:00+00:00,2138
2011-04-24 00:00:00+00:00,2111
2011-04-25 00:00:00+00:00,2400
2011-04-26 00:00:00+00:00,3260
2011-04-27 00:00:00+00:00,4397
2011-04-28 00:00:00+00:00,2871
2011-04-29 00:00:00+00:00,3334
2011-04-30 00:00:00+00:00,4284
2011-05-01 00:00:00+00:00,3770
2011-05-02 00:00:00+00:00,2898
2011-05-03 00:00:00+00:00,2739
2011-05-04 00:00:00+00:00,2603
2011-05-05 00:00:00+00:00,3245
2011-05-06 00:00:00+00:00,3072
2011-05-07 00:00:00+00:00,3673
2011-05-08 00:00:00+00:00,2679
2011-05-09 00:00:00+00:00,3277
2011-05-10 00:00:00+00:00,2968
2011-05-11 00:00:00+00:00,2899
2011-05-12 00:00:00+00:00,3192
2011-05-13 00:00:00+00:00,3857
2011-05-14 00:00:00+00:00,4172
2011-05-15 00:00:00+00:00,3550
2011-05-16 00:00:00+00:00,4102
2011-05-17 00:00:00+00:00,4207
2011-05-18 00:00:00+00:00,5293
2011-05-19 00:00:00+00:00,4492
2011-05-20 00:00:00+00:00,4575
2011-05-21 00:00:00+00:00,4744
2011-05-22 00:00:00+00:00,5030
2011-05-23 00:00:00+00:00,5459
2011-05-24 00:00:00+00:00,5566
2011-05-25 00:00:00+00:00,5951
2011-05-26 00:00:00+00:00,6671
2011-05-27 00:00:00+00:00,4686
2011-05-28 00:00:00+00:00,4858
2011-05-29 00:00:00+00:00,4573
2011-05-30 00:00:00+00:00,5183
2011-05-31 00:00:00+00:00,5913
2011-06-01 00:00:00+00:00,6352
2011-06-02 00:00:00+00:00,6946
2011-06-03 00:00:00+00:00,8239
2011-06-04 00:00:00+00:00,8587
2011-06-05 00:00:00+00:00,8384
2011-06-06 00:00:00+00:00,9470
2011-06-07 00:00:00+00:00,8832
2011-06-08 00:00:00+00:00,11630
2011-06-09 00:00:00+00:00,11954
2011-06-10 00:00:00+00:00,11046
2011-06-11 00:00:00+00:00,10645
2011-06-12 00:00:00+00:00,12207
2011-06-13 00:00:00+00:00,11019
2011-06-14 00:00:00+00:00,13911
2011-06-15 00:00:00+00:00,12326
2011-06-16 00:00:00+00:00,12566
2011-06-17 00:00:00+00:00,11110
2011-06-18 00:00:00+00:00,11366
2011-06-19 00:00:00+00:00,11249
2011-06-20 00:00:00+00:00,10991
2011-06-21 00:00:00+00:00,9451
2011-06-22 00:00:00+00:00,11259
2011-06-23 00:00:00+00:00,10178
2011-06-24 00:00:00+00:00,10706
2011-06-25 00:00:00+00:00,9550
2011-06-26 00:00:00+00:00,9836
2011-06-27 00:00:00+00:00,11582
2011-06-28 00:00:00+00:00,10559
2011-06-29 00:00:00+00:00,9830
2011-06-30 00:00:00+00:00,9445
2011-07-01 00:00:00+00:00,10430
2011-07-02 00:00:00+00:00,7849
2011-07-03 00:00:00+00:00,8199
2011-07-04 00:00:00+00:00,9434
2011-07-05 00:00:00+00:00,8826
2011-07-06 00:00:00+00:00,10362
2011-07-07 00:00:00+00:00,9049
2011-07-08 00:00:00+00:00,8363
2011-07-09 00:00:00+00:00,7702
2011-07-10 00:00:00+00:00,8255
2011-07-11 00:00:00+00:00,10366
2011-07-12 00:00:00+00:00,8006
2011-07-13 00:00:00+00:00,9002
2011-07-14 00:00:00+00:00,8572
2011-07-15 00:00:00+00:00,7836
2011-07-16 00:00:00+00:00,8719
2011-07-17 00:00:00+00:00,8209
2011-07-18 00:00:00+00:00,8806
2011-07-19 00:00:00+00:00,9043
2011-07-20 00:00:00+00:00,8714
2011-07-21 00:00:00+00:00,8011
2011-07-22 00:00:00+00:00,8840
2011-07-23 00:00:00+00:00,7269
2011-07-24 00:00:00+00:00,8053
2011-07-25 00:00:00+00:00,9320
2011-07-26 00:00:00+00:00,8194
2011-07-27 00:00:00+00:00,7821
2011-07-28 00:00:00+00:00,7964
2011-07-29 00:00:00+00:00,7151
2011-07-30 00:00:00+00:00,6057
2011-07-31 00:00:00+00:00,7924
2011-08-01 00:00:00+00:00,8030
2011-08-02 00:00:00+00:00,8663
2011-08-03 00:00:00+00:00,7580
2011-08-04 00:00:00+00:00,8178
2011-08-05 00:00:00+00:00,7220
2011-08-06 00:00:00+00:00,6712
2011-08-07 00:00:00+00:00,6584
2011-08-08 00:00:00+00:00,7131
2011-08-09 00:00:00+00:00,9073
2011-08-10 00:00:00+00:00,8183
2011-08-11 00:00:00+00:00,7459
2011-08-12 00:00:00+00:00,7034
2011-08-13 00:00:00+00:00,7268
2011-08-14 00:00:00+00:00,7339
2011-08-15 00:00:00+00:00,8250
2011-08-16 00:00:00+00:00,9493
2011-08-17 00:00:00+00:00,7586
2011-08-18 00:00:00+00:00,7271
2011-08-19 00:00:00+00:00,7483
2011-08-20 00:00:00+00:00,7039
2011-08-21 00:00:00+00:00,7507
2011-08-22 00:00:00+00:00,7646
2011-08-23 00:00:00+00:00,7122
2011-08-24 00:00:00+00:00,7233
2011-08-25 00:00:00+00:00,7106
2011-08-26 00:00:00+00:00,7274
2011-08-27 00:00:00+00:00,6239
2011-08-28 00:00:00+00:00,5473
2011-08-29 00:00:00+00:00,7956
2011-08-30 00:00:00+00:00,7658
2011-08-31 00:00:00+00:00,7137
2011-09-01 00:00:00+00:00,7074
2011-09-02 00:00:00+00:00,6870
2011-09-03 00:00:00+00:00,5780
2011-09-04 00:00:00+00:00,7124
2011-09-05 00:00:00+00:00,6883
2011-09-06 00:00:00+00:00,7679
2011-09-07 00:00:00+00:00,6954
2011-09-08 00:00:00+00:00,6368
2011-09-09 00:00:00+00:00,7222
2011-09-10 00:00:00+00:00,5860
2011-09-11 00:00:00+00:00,6318
2011-09-12 00:00:00+00:00,6442
2011-09-13 00:00:00+00:00,6377
2011-09-14 00:00:00+00:00,6054
2011-09-15 00:00:00+00:00,6318
2011-09-16 00:00:00+00:00,6090
2011-09-17 00:00:00+00:00,5320
2011-09-18 00:00:00+00:00,5828
2011-09-19 00:00:00+00:00,6526
2011-09-20 00:00:00+00:00,8005
2011-09-21 00:00:00+00:00,7538
2011-09-22 00:00:00+00:00,5991
2011-09-23 00:00:00+00:00,6195
2011-09-24 00:00:00+00:00,5599
2011-09-25 00:00:00+00:00,5585
2011-09-26 00:00:00+00:00,5505
2011-09-27 00:00:00+00:00,5968
2011-09-28 00:00:00+00:00,5870
2011-09-29 00:00:00+00:00,5464
2011-09-30 00:00:00+00:00,5743
2011-10-01 00:00:00+00:00,5231
2011-10-02 00:00:00+00:00,4914
2011-10-03 00:00:00+00:00,6376
2011-10-04 00:00:00+00:00,5697
2011-10-05 00:00:00+00:00,5626
2011-10-06 00:00:00+00:00,5784
2011-10-07 00:00:00+00:00,5536
2011-10-08 00:00:00+00:00,5283
2011-10-09 00:00:00+00:00,5330
2011-10-10 00:00:00+00:00,5759
2011-10-11 00:00:00+00:00,5837
2011-10-12 00:00:00+00:00,5829
2011-10-13 00:00:00+00:00,4887
2011-10-14 00:00:00+00:00,5972
2011-10-15 00:00:00+00:00,5445
2011-10-16 00:00:00+00:00,4862
2011-10-17 00:00:00+00:00,5663
2011-10-18 00:00:00+00:00,4743
2011-10-19 00:00:00+00:00,4997
2011-10-20 00:00:00+00:00,4534
2011-10-21 00:00:00+00:00,5085
2011-10-22 00:00:00+00:00,5016
2011-10-23 00:00:00+00:00,5500
2011-10-24 00:00:00+00:00,5807
2011-10-25 00:00:00+00:00,5097
2011-10-26 00:00:00+00:00,5155
2011-10-27 00:00:00+00:00,4577
2011-10-28 00:00:00+00:00,5013
2011-10-29 00:00:00+00:00,5483
2011-10-30 00:00:00+00:00,4869
2011-10-31 00:00:00+00:00,5051
2011-11-01 00:00:00+00:00,5627
2011-11-02 00:00:00+00:00,5837
2011-11-03 00:00:00+00:00,6128
2011-11-04 00:00:00+00:00,6393
2011-11-05 00:00:00+00:00,5782
2011-11-06 00:00:00+00:00,4890
2011-11-07 00:00:00+00:00,5364
2011-11-08 00:00:00+00:00,5845
2011-11-09 00:00:00+00:00,6287
2011-11-10 00:00:00+00:00,6400
2011-11-11 00:00:00+00:00,4974
2011-11-12 00:00:00+00:00,4984
2011-11-13 00:00:00+00:00,5230
2011-11-14 00:00:00+00:00,5765
2011-11-15 00:00:00+00:00,5941
2011-11-16 00:00:00+00:00,5913
2011-11-17 00:00:00+00:00,4820
2011-11-18 00:00:00+00:00,5036
2011-11-19 00:00:00+00:00,4601
2011-11-20 00:00:00+00:00,4982
2011-11-21 00:00:00+00:00,4652
2011-11-22 00:00:00+00:00,5351
2011-11-23 00:00:00+00:00,5464
2011-11-24 00:00:00+00:00,4905
2011-11-25 00:00:00+00:00,5351
2011-11-26 00:00:00+00:00,4632
2011-11-27 00:00:00+00:00,4947
2011-11-28 00:00:00+00:00,5803
2011-11-29 00:00:00+00:00,6276
2011-11-30 00:00:00+00:00,6695
2011-12-01 00:00:00+00:00,6170
2011-12-02 00:00:00+00:00,6172
2011-12-03 00:00:00+00:00,5479
2011-12-04 00:00:00+00:00,5249
2011-12-05 00:00:00+00:00,6079
2011-12-06 00:00:00+00:00,7807
2011-12-07 00:00:00+00:00,5997
2011-12-08 00:00:00+00:00,5656
2011-12-09 00:00:00+00:00,5441
2011-12-10 00:00:00+00:00,5534
2011-12-11 00:00:00+00:00,5109
2011-12-12 00:00:00+00:00,4735
2011-12-13 00:00:00+00:00,5274
2011-12-14 00:00:00+00:00,5539
2011-12-15 00:00:00+00:00,4738
2011-12-16 00:00:00+00:00,5046
2011-12-17 00:00:00+00:00,4843
2011-12-18 00:00:00+00:00,4488
2011-12-19 00:00:00+00:00,5685
2011-12-20 00:00:00+00:00,6161
2011-12-21 00:00:00+00:00,5428
2011-12-22 00:00:00+00:00,5711
2011-12-23 00:00:00+00:00,5540
2011-12-24 00:00:00+00:00,4513
2011-12-25 00:00:00+00:00,5112
2011-12-26 00:00:00+00:00,5464
2011-12-27 00:00:00+00:00,5066
2011-12-28 00:00:00+00:00,4845
2011-12-29 00:00:00+00:00,5074
2011-12-30 00:00:00+00:00,4909
2011-12-31 00:00:00+00:00,4986
2012-01-01 00:00:00+00:00,4848
2012-01-02 00:00:00+00:00,5259
2012-01-03 00:00:00+00:00,5614
2012-01-04 00:00:00+00:00,5582
2012-01-05 00:00:00+00:00,6847
2012-01-06 00:00:00+00:00,6473
2012-01-07 00:00:00+00:00,5721
2012-01-08 00:00:00+00:00,6241
2012-01-09 00:00:00+00:00,5948
2012-01-10 00:00:00+00:00,6536
2012-01-11 00:00:00+00:00,6986
2012-01-12 00:00:00+00:00,6541
2012-01-13 00:00:00+00:00,6707
2012-01-14 00:00:00+00:00,6657
2012-01-15 00:00:00+00:00,6173
2012-01-16 00:00:00+00:00,6799
2012-01-17 00:00:00+00:00,6595
2012-01-18 00:00:00+00:00,6519
2012-01-19 00:00:00+00:00,6752
2012-01-20 00:00:00+00:00,6635
2012-01-21 00:00:00+00:00,6202
2012-01-22 00:00:00+00:00,5189
2012-01-23 00:00:00+00:00,5930
2012-01-24 00:00:00+00:00,7129
2012-01-25 00:00:00+00:00,7813
2012-01-26 00:00:00+00:00,6460
2012-01-27 00:00:00+00:00,6196
2012-01-28 00:00:00+00:00,5765
2012-01-29 00:00:00+00:00,6259
2012-01-30 00:00:00+00:00,5981
2012-01-31 00:00:00+00:00,6775
2012-02-01 00:00:00+00:00,6361
2012-02-02 00:00:00+00:00,7005
2012-02-03 00:00:00+00:00,6892
2012-02-04 00:00:00+00:00,7080
2012-02-05 00:00:00+00:00,6632
2012-02-06 00:00:00+00:00,5990
2012-02-07 00:00:00+00:00,6875
2012-02-08 00:00:00+00:00,6879
2012-02-09 00:00:00+00:00,7343
2012-02-10 00:00:00+00:00,8318
2012-02-11 00:00:00+00:00,7529
2012-02-12 00:00:00+00:00,6872
2012-02-13 00:00:00+00:00,7855
2012-02-14 00:00:00+00:00,9351
2012-02-15 00:00:00+00:00,9203
2012-02-16 00:00:00+00:00,9399
2012-02-17 00:00:00+00:00,6626
2012-02-18 00:00:00+00:00,6345
2012-02-19 00:00:00+00:00,5800
2012-02-20 00:00:00+00:00,6199
2012-02-21 00:00:00+00:00,6291
2012-02-22 00:00:00+00:00,7035
2012-02-23 00:00:00+00:00,7848
2012-02-24 00:00:00+00:00,6781
2012-02-25 00:00:00+00:00,6141
2012-02-26 00:00:00+00:00,5671
2012-02-27 00:00:00+00:00,6581
2012-02-28 00:00:00+00:00,6565
2012-02-29 00:00:00+00:00,6540
2012-03-01 00:00:00+00:00,6660
2012-03-02 00:00:00+00:00,7511
2012-03-03 00:00:00+00:00,5074
2012-03-04 00:00:00+00:00,6454
2012-03-05 00:00:00+00:00,6834
2012-03-06 00:00:00+00:00,6231
2012-03-07 00:00:00+00:00,6481
2012-03-08 00:00:00+00:00,6481
2012-03-09 00:00:00+00:00,6334
2012-03-10 00:00:00+00:00,5205
2012-03-11 00:00:00+00:00,5089
2012-03-12 00:00:00+00:00,5975
2012-03-13 00:00:00+00:00,7235
2012-03-14 00:00:00+00:00,6758
2012-03-15 00:00:00+00:00,6163
2012-03-16 00:00:00+00:00,6782
2012-03-17 00:00:00+00:00,6706
2012-03-18 00:00:00+00:00,5879
2012-03-19 00:00:00+00:00,6509
2012-03-20 00:00:00+00:00,6674
2012-03-21 00:00:00+00:00,6842
2012-03-22 00:00:00+00:00,6429
2012-03-23 00:00:00+00:00,6030
2012-03-24 00:00:00+00:00,6191
2012-03-25 00:00:00+00:00,6055
2012-03-26 00:00:00+00:00,6468
2012-03-27 00:00:00+00:00,6510
2012-03-28 00:00:00+00:00,7089
2012-03-29 00:00:00+00:00,7377
2012-03-30 00:00:00+00:00,6674
2012-03-31 00:00:00+00:00,6022
2012-04-01 00:00:00+00:00,5421
2012-04-02 00:00:00+00:00,6356
2012-04-03 00:00:00+00:00,7606
2012-04-04 00:00:00+00:00,7006
2012-04-05 00:00:00+00:00,6911
2012-04-06 00:00:00+00:00,6563
2012-04-07 00:00:00+00:00,5951
2012-04-08 00:00:00+00:00,5765
2012-04-09 00:00:00+00:00,6471
2012-04-10 00:00:00+00:00,8321
2012-04-11 00:00:00+00:00,7717
2012-04-12 00:00:00+00:00,8163
2012-04-13 00:00:00+00:00,6918
2012-04-14 00:00:00+00:00,7888
2012-04-15 00:00:00+00:00,7264
2012-04-16 00:00:00+00:00,8427
2012-04-17 00:00:00+00:00,7670
2012-04-18 00:00:00+00:00,8450
2012-04-19 00:00:00+00:00,7743
2012-04-20 00:00:00+00:00,8131
2012-04-21 00:00:00+00:00,7047
2012-04-22 00:00:00+00:00,6214
2012-04-23 00:00:00+00:00,6969
2012-04-24 00:00:00+00:00,7522
2012-04-25 00:00:00+00:00,7430
2012-04-26 00:00:00+00:00,9944
2012-04-27 00:00:00+00:00,7060
2012-04-28 00:00:00+00:00,7275
2012-04-29 00:00:00+00:00,7550
2012-04-30 00:00:00+00:00,9234
2012-05-01 00:00:00+00:00,10038
2012-05-02 00:00:00+00:00,9828
2012-05-03 00:00:00+00:00,13845
2012-05-04 00:00:00+00:00,13937
2012-05-05 00:00:00+00:00,12831
2012-05-06 00:00:00+00:00,10986
2012-05-07 00:00:00+00:00,18077
2012-05-08 00:00:00+00:00,17543
2012-05-09 00:00:00+00:00,17079
2012-05-10 00:00:00+00:00,11653
2012-05-11 00:00:00+00:00,18918
2012-05-12 00:00:00+00:00,18198
2012-05-13 00:00:00+00:00,14597
2012-05-14 00:00:00+00:00,28210
2012-05-15 00:00:00+00:00,22105
2012-05-16 00:00:00+00:00,17957
2012-05-17 00:00:00+00:00,16819
2012-05-18 00:00:00+00:00,24336
2012-05-19 00:00:00+00:00,35255
2012-05-20 00:00:00+00:00,31322
2012-05-21 00:00:00+00:00,31478
2012-05-22 00:00:00+00:00,23365
2012-05-23 00:00:00+00:00,27302
2012-05-24 00:00:00+00:00,26464
2012-05-25 00:00:00+00:00,28878
2012-05-26 00:00:00+00:00,23137
2012-05-27 00:00:00+00:00,26288
2012-05-28 00:00:00+00:00,29746
2012-05-29 00:00:00+00:00,29690
2012-05-30 00:00:00+00:00,25449
2012-05-31 00:00:00+00:00,20875
2012-06-01 00:00:00+00:00,26917
2012-06-02 00:00:00+00:00,12640
2012-06-03 00:00:00+00:00,33448
2012-06-04 00:00:00+00:00,45783
2012-06-05 00:00:00+00:00,44217
2012-06-06 00:00:00+00:00,15784
2012-06-07 00:00:00+00:00,33064
2012-06-08 00:00:00+00:00,23756
2012-06-09 00:00:00+00:00,32879
2012-06-10 00:00:00+00:00,40555
2012-06-11 00:00:00+00:00,32391
2012-06-12 00:00:00+00:00,18087
2012-06-13 00:00:00+00:00,56644
2012-06-14 00:00:00+00:00,61782
2012-06-15 00:00:00+00:00,54827
2012-06-16 00:00:00+00:00,43126
2012-06-17 00:00:00+00:00,43745
2012-06-18 00:00:00+00:00,38896
2012-06-19 00:00:00+00:00,35815
2012-06-20 00:00:00+00:00,32101
2012-06-21 00:00:00+00:00,26646
2012-06-22 00:00:00+00:00,23427
2012-06-23 00:00:00+00:00,22139
2012-06-24 00:00:00+00:00,22261
2012-06-25 00:00:00+00:00,28559
2012-06-26 00:00:00+00:00,30086
2012-06-27 00:00:00+00:00,30712
2012-06-28 00:00:00+00:00,26385
2012-06-29 00:00:00+00:00,22731
2012-06-30 00:00:00+00:00,22486
2012-07-01 00:00:00+00:00,19134
2012-07-02 00:00:00+00:00,24995
2012-07-03 00:00:00+00:00,22507
2012-07-04 00:00:00+00:00,23014
2012-07-05 00:00:00+00:00,21499
2012-07-06 00:00:00+00:00,23761
2012-07-07 00:00:00+00:00,25449
2012-07-08 00:00:00+00:00,20646
2012-07-09 00:00:00+00:00,24966
2012-07-10 00:00:00+00:00,34930
2012-07-11 00:00:00+00:00,31116
2012-07-12 00:00:00+00:00,24153
2012-07-13 00:00:00+00:00,24393
2012-07-14 00:00:00+00:00,22626
2012-07-15 00:00:00+00:00,26205
2012-07-16 00:00:00+00:00,31229
2012-07-17 00:00:00+00:00,35029
2012-07-18 00:00:00+00:00,32433
2012-07-19 00:00:00+00:00,30900
2012-07-20 00:00:00+00:00,36646
2012-07-21 00:00:00+00:00,34452
2012-07-22 00:00:00+00:00,34705
2012-07-23 00:00:00+00:00,32557
2012-07-24 00:00:00+00:00,28208
2012-07-25 00:00:00+00:00,27167
2012-07-26 00:00:00+00:00,30538
2012-07-27 00:00:00+00:00,26977
2012-07-28 00:00:00+00:00,35077
2012-07-29 00:00:00+00:00,34317
2012-07-30 00:00:00+00:00,34219
2012-07-31 00:00:00+00:00,41377
2012-08-01 00:00:00+00:00,30404
2012-08-02 00:00:00+00:00,33046
2012-08-03 00:00:00+00:00,27618
2012-08-04 00:00:00+00:00,28854
2012-08-05 00:00:00+00:00,33144
2012-08-06 00:00:00+00:00,35260
2012-08-07 00:00:00+00:00,29439
2012-08-08 00:00:00+00:00,40002
2012-08-09 00:00:00+00:00,29772
2012-08-10 00:00:00+00:00,28219
2012-08-11 00:00:00+00:00,32971
2012-08-12 00:00:00+00:00,34477
2012-08-13 00:00:00+00:00,48712
2012-08-14 00:00:00+00:00,34349
2012-08-15 00:00:00+00:00,52802
2012-08-16 00:00:00+00:00,46323
2012-08-17 00:00:00+00:00,40416
2012-08-18 00:00:00+00:00,37011
2012-08-19 00:00:00+00:00,36769
2012-08-20 00:00:00+00:00,35663
2012-08-21 00:00:00+00:00,42242
2012-08-22 00:00:00+00:00,37718
2012-08-23 00:00:00+00:00,31653
2012-08-24 00:00:00+00:00,32127
2012-08-25 00:00:00+00:00,33301
2012-08-26 00:00:00+00:00,29341
2012-08-27 00:00:00+00:00,32951
2012-08-28 00:00:00+00:00,29687
2012-08-29 00:00:00+00:00,34041
2012-08-30 00:00:00+00:00,33760
2012-08-31 00:00:00+00:00,40484
2012-09-01 00:00:00+00:00,40613
2012-09-02 00:00:00+00:00,33424
2012-09-03 00:00:00+00:00,38081
2012-09-04 00:00:00+00:00,39793
2012-09-05 00:00:00+00:00,40955
2012-09-06 00:00:00+00:00,42619
2012-09-07 00:00:00+00:00,33315
2012-09-08 00:00:00+00:00,31028
2012-09-09 00:00:00+00:00,31305
2012-09-10 00:00:00+00:00,33482
2012-09-11 00:00:00+00:00,38080
2012-09-12 00:00:00+00:00,27941
2012-09-13 00:00:00+00:00,28895
2012-09-14 00:00:00+00:00,35956
2012-09-15 00:00:00+00:00,27104
2012-09-16 00:00:00+00:00,28254
2012-09-17 00:00:00+00:00,24278
2012-09-18 00:00:00+00:00,32654
2012-09-19 00:00:00+00:00,32090
2012-09-20 00:00:00+00:00,31130
2012-09-21 00:00:00+00:00,30178
2012-09-22 00:00:00+00:00,21857
2012-09-23 00:00:00+00:00,27841
2012-09-24 00:00:00+00:00,29037
2012-09-25 00:00:00+00:00,24038
2012-09-26 00:00:00+00:00,32273
2012-09-27 00:00:00+00:00,28186
2012-09-28 00:00:00+00:00,32610
2012-09-29 00:00:00+00:00,23824
2012-09-30 00:00:00+00:00,20509
2012-10-01 00:00:00+00:00,24596
2012-10-02 00:00:00+00:00,32732
2012-10-03 00:00:00+00:00,26536
2012-10-04 00:00:00+00:00,32484
2012-10-05 00:00:00+00:00,36235
2012-10-06 00:00:00+00:00,32517
2012-10-07 00:00:00+00:00,34601
2012-10-08 00:00:00+00:00,38033
2012-10-09 00:00:00+00:00,35308
2012-10-10 00:00:00+00:00,31077
2012-10-11 00:00:00+00:00,27546
2012-10-12 00:00:00+00:00,28544
2012-10-13 00:00:00+00:00,32942
2012-10-14 00:00:00+00:00,27287
2012-10-15 00:00:00+00:00,30829
2012-10-16 00:00:00+00:00,34378
2012-10-17 00:00:00+00:00,31671
2012-10-18 00:00:00+00:00,28100
2012-10-19 00:00:00+00:00,25218
2012-10-20 00:00:00+00:00,30284
2012-10-21 00:00:00+00:00,40672
2012-10-22 00:00:00+00:00,42997
2012-10-23 00:00:00+00:00,31901
2012-10-24 00:00:00+00:00,32032
2012-10-25 00:00:00+00:00,26855
2012-10-26 00:00:00+00:00,21762
2012-10-27 00:00:00+00:00,16138
2012-10-28 00:00:00+00:00,17799
2012-10-29 00:00:00+00:00,21342
2012-10-30 00:00:00+00:00,30604
2012-10-31 00:00:00+00:00,27611
2012-11-01 00:00:00+00:00,23501
2012-11-02 00:00:00+00:00,28847
2012-11-03 00:00:00+00:00,23753
2012-11-04 00:00:00+00:00,24147
2012-11-05 00:00:00+00:00,32024
2012-11-06 00:00:00+00:00,31851
2012-11-07 00:00:00+00:00,36323
2012-11-08 00:00:00+00:00,32261
2012-11-09 00:00:00+00:00,25005
2012-11-10 00:00:00+00:00,26965
2012-11-11 00:00:00+00:00,23408
2012-11-12 00:00:00+00:00,23771
2012-11-13 00:00:00+00:00,26991
2012-11-14 00:00:00+00:00,29758
2012-11-15 00:00:00+00:00,37468
2012-11-16 00:00:00+00:00,39301
2012-11-17 00:00:00+00:00,32398
2012-11-18 00:00:00+00:00,33990
2012-11-19 00:00:00+00:00,36777
2012-11-20 00:00:00+00:00,36711
2012-11-21 00:00:00+00:00,38914
2012-11-22 00:00:00+00:00,30756
2012-11-23 00:00:00+00:00,32184
2012-11-24 00:00:00+00:00,29567
2012-11-25 00:00:00+00:00,36590
2012-11-26 00:00:00+00:00,35741
2012-11-27 00:00:00+00:00,27484
2012-11-28 00:00:00+00:00,37084
2012-11-29 00:00:00+00:00,37257
2012-11-30 00:00:00+00:00,29633
2012-12-01 00:00:00+00:00,33325
2012-12-02 00:00:00+00:00,20463
2012-12-03 00:00:00+00:00,21512
2012-12-04 00:00:00+00:00,32244
2012-12-05 00:00:00+00:00,33622
2012-12-06 00:00:00+00:00,37026
